Title,Category
"Broadway Lights (Secrets of My Hollywood Life, 5)","Young Adult Fiction , Performing Arts , Theater & Musicals"
Sun-Kissed Christmas: A Summer Novel,"Young Adult Fiction , Holidays & Celebrations"
The Other Shepards,"Young Adult Fiction , General"
Along for the Ride,"Young Adult Fiction , Romance , General"
Willow,"Young Adult Fiction , Family , Siblings"
New Moon (Twilight),"Young Adult Fiction , Fantasy , General"
Nilda,"Young Adult Fiction , Classics"
"Prophecy of the Sisters (Prophecy of the Sisters, 1)","Young Adult Fiction , Fantasy , General"
Kiss It,"Young Adult Fiction , Humorous , General"
Eclipse,"Young Adult Fiction , General"
What Would Emma Do?,"Young Adult Fiction , Religious , Christian , Relationships"
Rat Life,"Young Adult Fiction , Mysteries & Detective Stories"
Never Mind The Goldbergs,"Young Adult Fiction , Religious , Jewish"
Death by Bikini (The Death by ... Mysteries),"Young Adult Fiction , Law & Crime"
Secrets of My Hollywood Life: On Location,"Young Adult Fiction , Performing Arts , Film"
145th Street: Short Stories,"Young Adult Fiction , Lifestyles , City & Town Life"
"Sealed With a Kiss (Holly's Heart, Book 3)","Young Adult Fiction , Religious , Christian , General"
Spud,"Young Adult Fiction , Boys & Men"
Generation Dead: Kiss of Life (A Generation Dead Novel),"Young Adult Fiction , Fantasy , General"
The Devil's in the Diva: The Four Dorothys; Everyone's a Critic (Drama!),"Young Adult Fiction , Humorous , General"
Devious (It Girl #9),"Young Adult Fiction , School & Education , General"
Vanished (Private),"Young Adult Fiction , School & Education , General"
Leviathan (The Fallen),"Young Adult Fiction , Fantasy , General"
Remember Me: Remember Me; The Return; The Last Story,"Young Adult Fiction , Horror"
"Revelations (Blue Blood, Book 3) (Blue Bloods (3))","Young Adult Fiction , Fantasy , General"
Miss Peregrine's Home for Peculiar Children,"Young Adult Fiction , Fantasy , General"
Leviathan (The Leviathan Trilogy),"Young Adult Fiction , Historical , Europe"
Ashes,"Young Adult Fiction , Historical , Europe"
"Slawter (The Demonata, 3)","Young Adult Fiction , Horror"
Subject Seven,"Young Adult Fiction , Action & Adventure , Survival Stories"
Snap,"Young Adult Fiction , Girls & Women"
Braving the Fire,"Young Adult Fiction , Historical , United States , General"
"Infinite Days: A Vampire Queen Novel (Vampire Queen, 1)","Young Adult Fiction , Girls & Women"
Pure Sin (Privilege),"Young Adult Fiction , School & Education , General"
The Back Door of Midnight (Dark Secrets),"Young Adult Fiction , Horror"
Traitor,"Young Adult Fiction , Mysteries & Detective Stories"
My Soul to Take,"Young Adult Fiction , Fantasy , General"
Nobody's Prize (Princesses of Myth),"Young Adult Fiction , Historical , Ancient Civilizations"
Yankee Doodle Dandy,"Young Adult Fiction , Humorous , General"
The Summer of the Falcon (Harper Trophy Books),"Young Adult Fiction , Animals , General"
Nicholas Nickleby (Tor Classics),"Young Adult Fiction , Classics"
Extraordinary,"Young Adult Fiction , Girls & Women"
Playing With the Boys: A PrettyTOUGH Novel,"Young Adult Fiction , Social Themes , Friendship"
A World in Our Hands: Young People of the World,"Young Adult Fiction , General"
True Ghost Stories (True Adventure Stories),"Young Adult Fiction , Horror"
Trading Faces (Bratz Photostories),"Young Adult Fiction , Comics & Graphic Novels , Media Tie-In"
True Love: Three Novels,"Young Adult Fiction , Social Themes , Death, Grief, Bereavement"
"Hollywood Hustle (Son of the Mob, Book 2)","Young Adult Fiction , Law & Crime"
Pathfinder (Pathfinder Trilogy),"Young Adult Fiction , Family , General"
Seventeenth Summer,"Young Adult Fiction , Romance , General"
North of Beautiful (A Justina Chen Novel),"Young Adult Fiction , Girls & Women"
Lost In Time (A Blue Bloods Novel),"Young Adult Fiction , Fantasy , General"
Art Geeks and Prom Queens: A Novel,"Young Adult Fiction , School & Education , General"
Climbing the Stairs,"Young Adult Fiction , Historical , Military & Wars"
"Kiss and Make Up (Diary of a Crush, Book 2)","Young Adult Fiction , Romance , General"
Frankenstein,"Young Adult Fiction , Horror"
Get Well Soon,"Young Adult Fiction , Humorous , General"
Almost Famous (Talent),"Young Adult Fiction , Girls & Women"
1863: A House Divided: A Novel of the Civil War (Young Founders),"Young Adult Fiction , Historical , United States , Civil War Period (1850-1877)"
Water Warp: Daze of Reckoning,"Young Adult Fiction , Fantasy , General"
This World We Live In (Life As We Knew It Series),"Young Adult Fiction , Family , General"
Stealing Heaven,"Young Adult Fiction , Family , Parents"
Have to Have It: A Nannies Novel,"Young Adult Fiction , Careers, Occupations, Internships"
Classic Treasury of Animal Stories,"Young Adult Fiction , General"
"Love, Love, Love: Language of Love; Cupidity (Romantic Comedies (Mass Market))","Young Adult Fiction , Humorous , General"
"Hex Hall Book One (A Hex Hall Novel, 1)","Young Adult Fiction , Mysteries & Detective Stories"
Kissing Kate,"Young Adult Fiction , LGBT"
Outside Shooter,"Young Adult Fiction , General"
Wild Roses,"Young Adult Fiction , Family , Blended Families"
The Gift (Witch & Wizard),"Young Adult Fiction , Fantasy , General"
Seizure (Virals #2),"Young Adult Fiction , Health & Daily Living , Diseases, Illnesses & Injuries"
"Night Runner: A Novel (Night Runner Novels, 1)","Young Adult Fiction , Fantasy , General"
Summer Intern,"Young Adult Fiction , Fashion & Beauty"
Lemonade Mouth: Adapted Movie Tie-In Edition,"Young Adult Fiction , Performing Arts , Music"
"The Princess Diaries, Volume IV: Princess in Waiting","Young Adult Fiction , Family , Multigenerational"
The Salem Witch Tryouts,"Young Adult Fiction , Fantasy , General"
"Don't Judge a Girl by Her Cover (Gallagher Girls, 3)","Young Adult Fiction , Girls & Women"
Changing Tides (National Treasure - A Gates Family Mystery),"Young Adult Fiction , Media Tie-In"
Bewitching Season (Leland Sisters),"Young Adult Fiction , Historical , Europe"
Splendor (Luxe),"Young Adult Fiction , Historical , United States , General"
Leaving Fishers,"Young Adult Fiction , Religious , Christian , General"
Haunted (The Mediator #5),"Young Adult Fiction , Fantasy , General"
